gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneID
TTC34,76.08263095104866,0.05029295383257904,0.14085873494493625,0.35704533234832253,0.7210578690383684,0.8376616084137308,100287898
LOC105378603,0.045294623857470684,-0.0833131083204398,1.7288841860159712,-0.04818894694874037,0.9615656590120685,,105378603
LOC105378602,0.4574411763010116,0.6053078402270149,0.4755238379551358,1.2729284883592393,0.20304341902644685,,105378602
LOC105378601,0.3384638717698768,0.020993488019957877,0.47921475127118124,0.04380810057342734,0.9650573699611978,,105378601
LOC112268220,0.3391316116952551,0.28073859434589515,0.4495368163862122,0.6245063454484742,0.5322951043828499,,112268220
LOC107985732,0.2899947077124423,-0.09515244826758955,0.4753567009143507,-0.2001706257312948,0.8413471395080576,,107985732
LOC105378600,0.5148772045335482,0.07768333134345069,0.4380349362086888,0.17734505840064038,0.8592373601869074,,105378600
LOC105378598,5.269480715312585,0.5589172746047648,0.2996307135147794,1.8653537484474068,0.062131835868159166,0.1805607763326396,105378598
LOC107984904,0.512576054930518,0.14379295717035215,0.39378535734789827,0.3651556729757098,0.7149952048067871,,107984904
LOC105378599,0.34682985064615773,0.4878200348528792,0.47296220495047536,1.0314144127096998,0.30234652494799164,,105378599
ACTRT2,0.037058762268801726,-0.09602343294519514,2.2766250827533625,-0.04217797373516762,0.9663568213449427,,140625
PRDM16-DT,60.25607308506591,-0.4162647790498254,0.15294928171974895,-2.7215870147893404,0.006496927837248694,0.042366146070446295,440556
PRDM16,48.46675226503644,-0.47684914637290265,0.12651820804295053,-3.7690159681286457,0.00016389240372030695,0.004796814719729587,63976
MIR4251,0.02724730709348994,-0.17296828648268986,2.9664335809811386,-0.058308497986151155,0.953502898619656,,100422968
LOC105378606,0.6371033940475718,-0.49198236688548286,0.35815667394713285,-1.373651261230173,0.1695499746455298,,105378606
LOC107984909,0.45412374056169974,-0.475412999864483,0.39159201702997226,-1.214051817169948,0.2247279376385105,,107984909
